,AHI,snore_db_mean,saturation_mean,desaturations_mean_nadir,percent_of_supine_sleep,total_sleep_time,sleep_efficiency,variability_between_sleep_stage_percents,hrv_time_rmssd_during_night,hrv_time_rmssd_during_wake
femur_right_lower_neck_area,0.1696362629553776,0.1232606026822118,-0.1133559629374563,,0.0311353947208217,-0.1045114782959992,-0.0671237710417259,0.0812714861634065,0.2227646568219624,0.1115185359798712
femur_right_neck_area,0.1679222351375809,0.1218946836529646,-0.1118027907377056,,0.0321472093741088,-0.1041809032717992,-0.0653442584845162,0.0821792314745934,0.2242887249418774,0.1128681211050125
femur_lower_neck_mean_area,0.1726314436418113,0.1207265429795449,-0.1131285825829431,,0.0309066132373773,-0.1094256425950157,-0.0690002442869909,0.0811156228176316,0.2296895746112119,0.1176535080991245
femur_wards_mean_area,0.1749750070632281,0.1191067728020774,-0.1087290399400609,,0.0272411110258976,-0.1098444098716219,-0.0666210151355196,0.0820206064266294,0.2311047299260597,0.1179355800586292
femur_left_wards_area,0.1688650358748645,0.1151012484094802,-0.1013850420050018,,0.0257815919174867,-0.1093046107937522,-0.0682704700750688,0.0769439464076032,0.2311901441071486,0.1187062082074892
femur_neck_mean_area,0.16962057144503,0.1177045064607465,-0.1093165738918055,,0.0300063907700172,-0.1093644614726884,-0.0683052895609002,0.0815487844957744,0.2313051951948657,0.1186864091019638
femur_upper_neck_mean_area,0.1683430462588223,0.115674548045593,-0.1078049344426651,,0.0298386522324452,-0.1099276409069689,-0.0693854632999877,0.080069114013367,0.2337573916447737,0.1198390934647082
femur_left_lower_neck_area,0.1646375453412855,0.1150146933948869,-0.1067742245172831,,0.0304201884403107,-0.1083946987001335,-0.0671235690221154,0.0783318527608426,0.2304900370828993,0.1200755332578937
femur_left_neck_area,0.1635163255964076,0.1133550255458396,-0.1033492507909566,,0.0300581863450454,-0.1092101653087271,-0.0674743653977717,0.0799833021749606,0.231928718826108,0.1198383792512162
femur_left_upper_neck_area,0.1644718728591595,0.1153721086398054,-0.1035413935729536,,0.0305057541347163,-0.1106066359924024,-0.0677582931114352,0.0804787195479786,0.2331700644246618,0.1205014011652063
spine_l2_l4_average_width,0.1808116554584429,0.1172113924626292,-0.0934258404484809,,0.0282781673570875,-0.1029132085944565,-0.0686602328315413,0.0619512142422458,0.2108251760090563,0.1302505239436686
spine_l3_average_width,0.1706072685434694,0.1102164670792686,-0.0863867229137077,,0.0314644392883879,-0.100045684271704,-0.0677637661648458,0.0577335897678621,0.2126453351530345,0.128981325754996
spine_l2_l3_average_width,0.1943360739722208,0.1286693028513024,-0.1040605286194068,,0.0359617800680173,-0.1078287559511003,-0.0739202314767281,0.0619797997055625,0.2203437341637608,0.1334670001247022
spine_l1_area,0.187521003191189,0.1306425268180868,-0.0959983795882763,,0.032212819045298,-0.100488650833604,-0.0688367660300482,0.0724156415820816,0.2281505042387361,0.1251131659823565
spine_l1_l2_area,0.1810638757180372,0.1281078628387946,-0.0905010817206211,,0.0327196735693014,-0.1002562477465194,-0.0678886727886682,0.067932567982839,0.2327913019505936,0.131444511605998
femur_right_total_area,0.2222201212781331,0.1384041273013135,-0.1384120700899065,,0.0462451347882613,-0.1221858197490089,-0.0914780167941986,0.0781600741603374,0.2505252820286516,0.1351863996649805
femur_left_total_area,0.2170025327374704,0.1433875177745344,-0.1421371368159137,-0.0282876763179905,0.0378125085751874,-0.1176188611908481,-0.0919015580955728,0.0672528766969414,0.2475869806365508,0.1417885619296822
femur_total_mean_area,0.2219049986801827,0.1408944415859335,-0.1405370444905646,-0.0240694465634687,0.0402309445701116,-0.1208217301247008,-0.0944600795952881,0.0740265876416114,0.2524896986916681,0.1394921609178787
spine_l1_average_width,0.2417820207384068,0.1700462117990192,-0.1488587786107154,-0.0460524056275716,0.0367970218557587,-0.1138875382217072,-0.0791375550958902,0.0723715775058446,0.2263440144878293,0.1284401654450297
spine_l1_l2_average_width,0.2295621713236598,0.1604234894383003,-0.1354697368639826,-0.0391965280872323,0.0395705125831191,-0.113758604131015,-0.0773264324217624,0.0692517133525258,0.2262423864374069,0.1328113336868646
spine_l1_l3_average_width,0.2160725136339038,0.1483504325589697,-0.1224326455298224,-0.0321735415231848,0.0378932044245041,-0.1125237133950981,-0.0754487873460089,0.0659284436879894,0.2268647043782703,0.1355545747049524
spine_l1_l4_average_width,0.2033031699326044,0.1367229171236982,-0.1109728435529422,-0.0280599291267624,0.0318637479299213,-0.109619026488551,-0.0715535393820331,0.065132811653568,0.2208780124075795,0.1352857785976038
spine_l2_average_width,0.2081851234121646,0.1415146690063953,-0.1163747184273969,-0.0285854921233544,0.040542304576176,-0.1095769603183933,-0.075372924629328,0.064085608205296,0.2186708739671011,0.1314209418892205
femur_right_troch_area,0.2188075510291767,0.1308339124361572,-0.1375511541385632,-0.0239328029908404,0.0473766894746237,-0.1079332960968373,-0.083897632034119,0.0583687018638378,0.2252512174890694,0.1252968913533714
femur_left_troch_area,0.2083347319046804,0.1381433605584569,-0.152830102983582,-0.0413949798290469,0.0348633536026981,-0.1034433984389567,-0.0891820230866131,0.0505992711277777,0.2166172195460838,0.1313126076966513
femur_troch_mean_area,0.2188654236973268,0.1376137820326853,-0.1478248946023791,-0.0324567690873431,0.0385962845761206,-0.1090757998886179,-0.0908410284278005,0.0554546309074278,0.2275279495298001,0.1319880873763511
femur_left_total_bmc,0.2073573317452798,0.1462858690728872,-0.1280111264301875,-0.0389997073512607,0.0703502440667277,-0.1253753917332499,-0.069376362969652,,0.2347863616383219,0.1337101303812676
femur_right_total_bmc,0.2069373746833628,0.1421177571141375,-0.1217768936719789,-0.0353147342023064,0.0760596716042837,-0.1321179900540836,-0.0705759269823921,,0.2360101810978777,0.1332431036319425
femur_total_mean_bmc,0.209120411481903,0.1454067738957607,-0.1253177797332769,-0.0358334963574488,0.073129820346533,-0.1310132532041238,-0.0719634920929455,,0.2391465182904506,0.1343956449562119
femur_right_troch_bmc,0.2300448291976954,0.1410956142963955,-0.1348939673867542,-0.031915972880926,0.0697976655787473,-0.1227644415473522,-0.0771888724218437,0.0250540341639482,0.2365117644310929,0.1293063960059943
femur_left_troch_bmc,0.2275738810388297,0.1511923977422598,-0.1498261010696142,-0.0449107258093746,0.0594060853885164,-0.1194498947894451,-0.0816712725248496,,0.2319604247679172,0.1331752714831934
femur_troch_mean_bmc,0.2334838342515159,0.1495259891049902,-0.1450844365428593,-0.0380576065129101,0.0641028264376663,-0.1244680359085429,-0.0821720000895914,,0.2402092970537561,0.1344515857907202
body_pelvis_area,0.1618933716787939,0.1262739872900004,-0.1144864913998918,-0.0229990195014882,0.0757327402536373,-0.1053880577872606,-0.0753005325021244,0.0410144977974995,0.2310047605394563,0.1196947903509408
femur_right_shaft_bmc,0.1765176936163934,0.1336747472580793,-0.1043447719339882,-0.0377394905370269,0.0759266405461916,-0.1264373579000523,-0.0583587642736668,,0.2063769575216066,0.1218433895401271
femur_left_shaft_bmc,0.1839481313593343,0.1340024335754345,-0.1055464265956642,-0.0365197152291451,0.0733499504023895,-0.1201109211157497,-0.0554454765727765,,0.2089258540366025,0.1178866828182814
femur_shaft_mean_bmc,0.1818856998282957,0.1352795596174483,-0.1057444574530555,-0.0363156412628199,0.0759361478690484,-0.124825210274502,-0.0579452483716923,,0.2107793049932536,0.1201568284985846
body_trunk_left_bmc,0.2154861442511876,0.1533874947601368,-0.1315386797418566,-0.0458591102472152,0.0645963633106619,-0.1140511727541162,-0.0681211473352151,,0.2055385842471968,0.0981441502242006
body_trunk_bmc,0.2262156604269795,0.1581672866421765,-0.1397953973460484,-0.0455747555603553,0.0653186190450829,-0.1181612619082966,-0.0690018558729508,,0.2065049611333506,0.0947474114029214
body_trunk_right_bmc,0.2307154380181498,0.1580868527975185,-0.1442012463336271,-0.0439838819096511,0.0642906218356368,-0.1190865081938848,-0.0677956816504053,,0.2014391999622263,0.0883336264486817
body_trunk_left_area,0.2237939307393595,0.1630079061400378,-0.1501418406877784,-0.0516495702189765,0.032731632595653,-0.1009854243663547,-0.0714907939607435,0.0469211893913368,0.1976977524299867,0.0932343640644186
body_trunk_area,0.2404805927909697,0.1687469602091212,-0.1606503543121105,-0.0481083353177139,0.0400729230350316,-0.1067356113217037,-0.0732923384129949,0.0412965240288362,0.2046511517984973,0.0913854257775601
body_trunk_right_area,0.2372786331594999,0.1597618293963705,-0.1579399083804107,-0.0424194387923296,0.0449482619639409,-0.103553763051733,-0.0681866408205925,0.0331462435637402,0.1937080718978784,0.0810518626141311
body_ribs_bmc,0.2691861001084499,0.1753659182210721,-0.1782923214274803,-0.0546012282927202,0.0367443029266493,-0.1130792071258651,-0.0672774372969683,,0.1716720543704798,0.0614870702215977
body_ribs_bmd,0.2314206403937174,0.1505725647496363,-0.1493601602285104,-0.0431986935962783,0.0552415279636201,-0.1148695981682921,-0.0595731487831673,,0.1634723074535133,0.0563151420614387
body_trunk_left_bmd,0.1608199808599252,0.1104275572011236,-0.0868292123999009,-0.0314703446743279,0.077018853535256,-0.0994521839751289,-0.046889565034487,-0.0270412117346,0.1662517540260167,0.0808682064019903
femur_right_troch_bmd,0.1633845048477683,0.1109084534096303,-0.0846112615804865,-0.0301655934103968,0.0746767439692495,-0.1012118035358073,-0.0428460590517194,-0.0292552217511376,0.1676194952799204,0.0925766976363079
femur_left_troch_bmd,0.1720017522561834,0.1152425157975872,-0.0988265870070261,-0.03749084788251,0.0692340137913314,-0.1010871249443285,-0.0482106561028192,-0.0295766772507154,0.1695514111981802,0.0909665909802603
femur_troch_mean_bmd,0.1717723992740037,0.1155466273803505,-0.0951497326008242,-0.0341585251675178,0.0734744851507331,-0.1042317388101556,-0.046104795063996,-0.0301997575437407,0.1725332604457814,0.0937839580175359
body_trunk_bmd,0.1688495835385272,0.1162762993533144,-0.0948735778683633,-0.0352301923061618,0.0733142130758319,-0.1034182899464294,-0.0480220850075162,-0.0253908586905576,0.1653114146027526,0.0782526075075549
body_trunk_right_bmd,0.1736457665271207,0.119754703045202,-0.1006455006247421,-0.0380321240785008,0.069027439457255,-0.1055572617267087,-0.0483527233714099,-0.0229010033018994,0.1616878143307521,0.0744744192367233
femur_right_total_bmd,0.1134852320559728,0.0933941510955422,-0.0594153121912068,-0.0302182787809365,0.0707562527994594,-0.0929661356530585,-0.0250773911966418,-0.0623620663494612,0.1342297002722743,0.0839656083827534
femur_left_total_bmd,0.1240558582902961,0.0966648293150508,-0.0729257582858121,-0.0359165605564168,0.0725719894041473,-0.090808847202349,-0.0266074332353308,-0.0578665547759311,0.1386328092215151,0.08054266275856
femur_total_mean_bmd,0.1204737792642936,0.0958325149676331,-0.0672634899233957,-0.0332403484151695,0.0722793266435904,-0.0938799981720261,-0.026917917776729,-0.0621273758664303,0.1383559543165513,0.0827971084757515
femur_right_shaft_bmd,0.1107391442025142,0.098163327319504,-0.067658136905503,-0.0392822797593864,0.0641771940684856,-0.0854224905559924,,-0.0681029257939659,0.1157257690135739,0.0783718153514643
femur_left_shaft_bmd,0.1213259361024554,0.1013085850093836,-0.0839918836184374,-0.0479664011447026,0.066460547451794,-0.0842231962993333,,-0.0662814686041506,0.1184993070551592,0.0725254880731564
femur_shaft_mean_bmd,0.1183016918842338,0.1009871416078945,-0.0775772347286179,-0.0442523561856643,0.0659046741375436,-0.0867775557128461,,-0.0699389789735866,0.1183056589742369,0.0758133853184939
body_arm_left_bmc,0.137532257986616,0.1117583006240758,-0.0479261819948647,0.038191005861132,0.0568944344037759,-0.1204460187037033,-0.0687789721275549,0.0535862753334828,0.2758588382521441,0.1544764470165919
body_arm_right_bmc,0.1344839041893117,0.1097669576103441,-0.0479138582399181,0.0404614439853491,0.0539453414878612,-0.1190508333820412,-0.0682399546057491,0.057855533015292,0.2764774142477205,0.1527275582624494
body_arms_bmc,0.135479586445559,0.1103749154030185,-0.046882287996116,0.0402092092603395,0.055036282537993,-0.1207692168209303,-0.0681085919467306,0.0555478996178699,0.2772499290493366,0.1551336185906741
body_arm_left_area,0.1047833872381876,0.0790586474723094,,0.0518108732234651,0.0307785701307252,-0.0913032933914404,-0.0667476768734177,0.0703949418255467,0.2436150574602182,0.1530614751545166
body_arm_right_area,0.1078389332199557,0.0820778926355065,,0.0518838244353508,0.0271768757023078,-0.0904878803600708,-0.0675856779071271,0.0760445459549547,0.244678247850952,0.151367991635747
body_arms_area,0.1056715603575025,0.0804984850328662,,0.0539335905867251,0.0280204820107765,-0.0925955759870394,-0.0679988180873224,0.0744608435400781,0.2467352196619069,0.1548365301446873
spine_l3_l4_average_width,0.1598732723826358,0.1014553105736961,-0.0788415905783296,,,-0.0949783739273961,-0.0629137742997941,0.0566376049735398,0.198055174381884,0.12398277865246
spine_l4_average_width,0.1427315791410076,0.0903120779334919,-0.0692421090713847,,,-0.085518718355249,-0.0568434169581636,0.0532522560866827,0.1775961056305349,0.1138694629659446
spine_l4_area,0.0977387107607085,0.0734175980485244,-0.0284727881299179,0.0298801147250885,0.024631270012186,-0.087221602454432,-0.0320923235560759,0.0504002597099925,0.198778244033926,0.1091522680635326
spine_l3_l4_area,0.1171174668175417,0.0804953614666307,-0.0387194883731076,0.0268865851925683,0.0283765456982415,-0.097266263847186,-0.0502879766920511,0.0553924359055955,0.2163538434281268,0.1218673352847642
spine_l2_l4_area,0.1355025325061939,0.0937959722234385,-0.0533383969903925,,0.0293862077212109,-0.098863677493007,-0.056373887691315,0.0595426627345218,0.2252125332251906,0.1278735307808224
spine_l3_area,0.1271702331110947,0.0832315542809135,-0.0472922158838257,,0.029478635905535,-0.0973991720478808,-0.0654813277336602,0.0554298026487137,0.2155115790805861,0.1266409417528939
femur_left_wards_bmc,0.1038084596835318,0.0834935174896896,-0.0405278911998979,,0.0595843296775721,-0.1119755365315586,-0.0338262519077504,,0.2293424485261718,0.1218030111385925
femur_left_neck_bmc,0.1165862690261755,0.0927184019030673,-0.0574694823054413,,0.0709851599753355,-0.1155881009449181,-0.0461323144043314,,0.2369565568271,0.1298561546495807
femur_right_wards_bmc,0.1132075838157536,0.0939284906934245,-0.0484164015211273,,0.0696065654545775,-0.1197586251874052,-0.0399731554754997,,0.2274904746583822,0.1215103466073628
femur_wards_mean_bmc,0.1108342836877726,0.0909009396381564,-0.0465231660543307,,0.0657791804538088,-0.1180498180639445,-0.0378628263448446,,0.2331935987674909,0.1253114343233609
femur_left_lower_neck_bmc,0.1373234167844097,0.1005586236877565,-0.0767967802626313,,0.0655500119542357,-0.1155351696732276,-0.0542634555685825,,0.2337680327495346,0.1298376839603847
femur_neck_mean_bmc,0.1212613080937206,0.1014103919347893,-0.0609763466518355,,0.0737852302675458,-0.1228540981592892,-0.0515895006546992,,0.2385328394534825,0.1323954554866058
femur_right_neck_bmc,0.1223082447240121,0.1067980997149467,-0.0601471576771185,,0.0725194292620239,-0.1255973379549179,-0.0535099910789435,,0.2307818303100745,0.1290812941048611
femur_lower_neck_mean_bmc,0.1450943696823225,0.1112249791618296,-0.0845299791780258,-0.023939319749157,0.0666759333325507,-0.1215760625088642,-0.0590393486051958,,0.2328607923110026,0.1304939085067515
femur_right_lower_neck_bmc,0.1440286041765579,0.1187189022596679,-0.084992729252686,-0.0248153296791638,0.064227353514352,-0.1239576078619739,-0.0610538162226519,,0.2247907276979306,0.1259660762501256
body_pelvis_bmc,0.1405543091672313,0.1139904253906971,-0.078054635183564,,0.0914235795966584,-0.1162174896656799,-0.0583965551161031,,0.2365479107615506,0.1228410721234145
body_leg_right_bmd,0.1429819901074346,0.1161023373039011,-0.0711230289230747,,0.0778342421316882,-0.1302276899204436,-0.0598190406947116,,0.2523418669619917,0.1379823440693076
body_leg_left_bmd,0.1494431453254395,0.1154766646415596,-0.0733198172807628,,0.0787365071407186,-0.1316061492446663,-0.0582649303137404,,0.254272880717266,0.135416739848908
body_legs_bmd,0.147206239118681,0.1164482154409225,-0.0726494780279943,,0.0785444360891612,-0.1317333469134002,-0.0593339112479327,,0.2546375997654672,0.1373202411392387
femur_left_upper_neck_bmc,0.0835147648441704,0.0817956400791213,-0.0296799197483907,,0.0766082526621485,-0.1095086725113823,-0.0313959684705049,-0.0332893791290048,0.2260052915253375,0.1231330928824088
femur_right_upper_neck_bmc,0.0859709562099263,0.0825156850802417,-0.0278617549963374,,0.0770517127208182,-0.1194781161807519,-0.0383498596314436,-0.0318531020443706,0.220065965952985,0.122194850803005
femur_upper_neck_mean_bmc,0.0854051670610089,0.0834051874544025,-0.0291494497694978,,0.0785095586958484,-0.1163544217465025,-0.0378048637021976,-0.0323996809560664,0.2283584312403278,0.1250376779819575
spine_l2_l3_bmc,0.0973375359153281,0.0720470948287116,,,0.0599934005435023,-0.0829309976376711,-0.0433142463047261,,0.1917920129857323,0.1014153672105174
spine_l3_bmc,0.0867875978646077,0.0628710620963188,,,0.0615768571010606,-0.0836283192351662,-0.0446882973748529,,0.1850066869571396,0.0998086123357071
spine_l4_bmc,0.1071578916900629,0.0742860397304627,-0.0429307205512936,,0.0514635795304934,-0.0872023587038553,-0.0395007442944181,,0.1801069841596788,0.0987392543751302
spine_l2_l4_bmc,0.1039030060870229,0.074060908788032,-0.0315395675177388,,0.0580996555211531,-0.0870030307102021,-0.0439273763399717,,0.192408534859168,0.1025966690159805
spine_l3_l4_bmc,0.100586441236936,0.070661819794909,-0.0324480467061102,,0.0580019791303212,-0.087793189975268,-0.0437960377431197,,0.1875157303098468,0.1009940603152296
spine_l2_bmc,0.1023766347157593,0.0774222081041129,-0.0239566694508518,,0.056294206565498,-0.0793588536381059,-0.0402056825886419,,0.1905599961342255,0.0993577346055051
spine_l1_bmc,0.1056513888798807,0.082450529227711,-0.0238074449339985,,0.0551847387808326,-0.0881679076126158,-0.0450729175466214,,0.1870678090007888,0.101013686066477
spine_l1_l4_bmc,0.1072508670117272,0.0794043490835462,-0.0299649828476235,,0.0605317364202546,-0.0894102822902663,-0.0428839045280246,,0.1930822554737817,0.1044852554964104
spine_l1_l2_bmc,0.1076151016916963,0.0833435072286856,-0.0244683575144332,,0.0587530984184666,-0.085581090304942,-0.0425025100871852,,0.1925311652772967,0.1030628342929878
